Nome,Matrícula,Ranking,Curso
Joao,249924,39,Computacao
Julia,276844,39,Administracao
Luisa,287903,39,Matematica
Lara,292443,39,Administracao
Luisa,299726,39,Direito
Pedro,307862,39,Medicina
Joao,315573,39,Odontologia
Julia,320994,39,Direito
Ana,323352,39,Medicina
Ana,324358,39,Computacao
Lara,329984,39,Administracao
Rodrigo,331622,39,Odontologia
Luis,338537,39,Engenharia
Lucia,342660,39,Quimica
Pedro,343294,39,Fisica
Clara,344075,39,Medicina
Ana,346690,39,Letras
Marcos,350957,39,Engenharia
Flora,358774,39,Engenharia
Jose,366068,39,Direito
Celia,369949,39,Administracao
Maria,370060,39,Letras
Tiago,386096,39,Matematica
Clara,387817,39,Letras
Tiago,387978,39,Quimica
Tiago,390455,39,Letras
Maria,391977,39,Direito
Lara,403005,39,Matematica
Luis,413037,39,Fisica
Rodrigo,414224,39,Quimica
Luis,423088,39,Matematica
Jose,452150,39,Computacao
Luis,459334,39,Medicina
Lucas,470653,39,Letras
Celia,472698,39,Direito
Julia,509519,39,Administracao
Zeca,510062,39,Matematica
Zeca,512955,39,Letras
Amanda,535653,39,Direito
Clara,537742,39,Fisica
Flora,538530,39,Quimica
Lucas,547701,39,Medicina
Clara,554494,39,Engenharia
Luisa,565105,39,Administracao
Luisa,565665,39,Matematica
Joao,569604,39,Matematica
Marcia,592472,39,Medicina
Marcia,620572,39,Computacao
Zeca,635301,39,Medicina
Tiago,640216,39,Engenharia
Celia,648692,39,Matematica
Marcos,668701,39,Matematica
Luis,675574,39,Matematica
Marcia,677854,39,Quimica
Marcos,680877,39,Computacao
Julia,690961,39,Quimica
Lara,694892,39,Medicina
Maria,695183,39,Engenharia
Pedro,696906,39,Administracao
Maria,703807,39,Computacao
Marcos,724889,39,Engenharia
Marcos,726764,39,Administracao
Julia,729109,39,Computacao
Pedro,732281,39,Administracao
Pedro,736033,39,Administracao
Clara,736675,39,Engenharia
Joao,740487,39,Computacao
Zeca,750979,39,Administracao
Lara,756982,39,Odontologia
Rodrigo,763678,39,Quimica
Ana,776667,39,Engenharia
Amanda,782253,39,Direito
Clara,789728,39,Odontologia
Zeca,794606,39,Matematica
Luis,801413,39,Odontologia
Celia,802992,39,Administracao
Zeca,803951,39,Letras
Pedro,804490,39,Quimica
Celia,805946,39,Odontologia
Celia,813320,39,Computacao
Rodrigo,813487,39,Quimica
Ana,815437,39,Administracao
Julia,817402,39,Quimica
Julia,836245,39,Computacao
Julia,839092,39,Letras
Ana,839920,39,Odontologia
Ana,845132,39,Matematica
Jose,850063,39,Direito
Julia,859711,39,Engenharia
Ana,879520,39,Quimica
Lucia,881479,39,Medicina
Clara,896322,39,Quimica
Clara,898020,39,Engenharia
Luisa,951231,39,Computacao
Julia,954974,39,Administracao
Marcia,959658,39,Medicina
Jose,979206,39,Letras
Jose,979416,39,Administracao
Clara,129298,40,Medicina
Maria,135245,40,Matematica
Lucia,144060,40,Letras
Jose,147777,40,Matematica
Marcia,156197,40,Engenharia
Marcia,158605,40,Direito
Joao,182815,40,Matematica
Lucas,185366,40,Computacao
Lucia,194201,40,Administracao
Lucas,222991,40,Administracao
Lucas,226848,40,Fisica
Joao,232140,40,Matematica
Clara,233358,40,Matematica
Joao,242327,40,Computacao
Ana,245957,40,Direito
Clara,255106,40,Quimica
Luisa,256729,40,Medicina
Flora,267349,40,Odontologia
Luisa,270164,40,Quimica
Maria,280040,40,Letras
Julia,283759,40,Matematica
Flora,285575,40,Matematica
Amanda,311817,40,Quimica
Rodrigo,314505,40,Odontologia
Lucia,329654,40,Fisica
Luisa,334109,40,Computacao
Luis,342289,40,Administracao
Rodrigo,345318,40,Odontologia
Tiago,373191,40,Administracao
Jose,394132,40,Medicina
Julia,395068,40,Fisica
Amanda,407890,40,Letras
Tiago,409413,40,Computacao
Luis,409942,40,Direito
Lucia,413819,40,Medicina
Amanda,421537,40,Matematica
Maria,424952,40,Medicina
Lucia,425816,40,Matematica
Lara,432253,40,Odontologia
Joao,443726,40,Fisica
Marcos,443797,40,Medicina
Julia,444468,40,Administracao
Marcos,445847,40,Letras
Lara,452116,40,Administracao
Celia,482674,40,Odontologia
Jose,484575,40,Direito
Tiago,488431,40,Odontologia
Julia,490585,40,Administracao
Joao,495759,40,Computacao
Zeca,499382,40,Computacao
Marcos,504854,40,Medicina
Julia,518655,40,Quimica
Luisa,519639,40,Computacao
Rodrigo,519782,40,Engenharia
Marcos,522981,40,Letras
Tiago,526027,40,Letras
Lara,548169,40,Medicina
Celia,559213,40,Medicina
Zeca,560204,40,Letras
Clara,563419,40,Engenharia
Jose,582049,40,Administracao
Zeca,587489,40,Letras
Lara,600136,40,Direito
Ana,611617,40,Letras
Luisa,622992,40,Fisica
Tiago,624462,40,Medicina
Lucia,627762,40,Odontologia
Jose,636831,40,Administracao
Amanda,637022,40,Quimica
Joao,643256,40,Letras
Ana,651262,40,Letras
Marcos,652791,40,Quimica
Lucas,663488,40,Odontologia
Marcos,671575,40,Medicina
Pedro,672799,40,Engenharia
Luisa,674100,40,Administracao
Zeca,675994,40,Odontologia
Lucas,685913,40,Odontologia
Lara,687329,40,Matematica
Julia,731290,40,Letras
Celia,757840,40,Direito
Luis,776402,40,Medicina
Jose,778339,40,Fisica
Flora,779379,40,Letras
Marcos,787927,40,Engenharia
Marcos,790993,40,Quimica
Marcia,809515,40,Quimica
Tiago,813974,40,Letras
Amanda,825432,40,Direito
Maria,836348,40,Engenharia
Rodrigo,856247,40,Matematica
Pedro,858347,40,Quimica
Lara,878909,40,Matematica
Joao,886080,40,Matematica
Maria,903668,40,Computacao
Jose,907172,40,Fisica
Rodrigo,914474,40,Medicina
Marcos,916810,40,Computacao
Maria,927623,40,Fisica
Ana,933108,40,Letras
Lara,939354,40,Engenharia
Luisa,939430,40,Odontologia
Lara,943207,40,Administracao
Pedro,945492,40,Engenharia
Lucas,961623,40,Direito
Joao,968920,40,Computacao
Luis,971096,40,Odontologia
Lara,973747,40,Quimica
Julia,986299,40,Computacao
Zeca,992218,40,Odontologia
Celia,996095,40,Computacao
Maria,997030,40,Letras
Lara,998329,40,Matematica
Lucas,105757,41,Fisica
Flora,126722,41,Medicina
Lucia,135152,41,Odontologia
Marcos,158338,41,Computacao
Zeca,169342,41,Matematica
Maria,169738,41,Matematica
Ana,176022,41,Engenharia
Jose,176664,41,Letras
Marcia,184461,41,Direito
Amanda,200647,41,Fisica
Flora,254900,41,Engenharia
Marcia,291154,41,Quimica
Jose,293648,41,Matematica
Ana,297412,41,Engenharia
Julia,299992,41,Letras
Lucia,301470,41,Engenharia
Flora,305419,41,Odontologia
Rodrigo,307556,41,Fisica
Lara,329515,41,Fisica
Joao,333134,41,Quimica
Joao,359689,41,Quimica
Pedro,367110,41,Direito
Marcia,368897,41,Computacao
Clara,370509,41,Letras
Luisa,390149,41,Engenharia
Celia,402423,41,Computacao
Luis,408875,41,Odontologia
Pedro,420079,41,Odontologia
Lucas,429611,41,Odontologia
Lucia,432670,41,Fisica
Luisa,436413,41,Computacao
Lara,438627,41,Medicina
Julia,446667,41,Computacao
Ana,447240,41,Medicina
Lucas,453248,41,Medicina
Pedro,455682,41,Computacao
Ana,457094,41,Direito
Clara,461950,41,Odontologia
Luisa,470160,41,Odontologia
Celia,470737,41,Odontologia
Rodrigo,484525,41,Administracao
Marcia,491795,41,Letras
Clara,524486,41,Computacao
Flora,549960,41,Medicina
Flora,551927,41,Quimica
Marcos,560346,41,Fisica
Flora,562363,41,Quimica
Luis,572475,41,Direito
Clara,582433,41,Odontologia
Tiago,583546,41,Odontologia
Clara,583934,41,Administracao
Luisa,592682,41,Computacao
Marcos,597228,41,Engenharia
Rodrigo,621161,41,Computacao
Jose,638576,41,Odontologia
Jose,657201,41,Fisica
Joao,663940,41,Fisica
Rodrigo,671227,41,Computacao
Tiago,675059,41,Direito
Zeca,681737,41,Engenharia
Lucia,681801,41,Odontologia
Flora,705350,41,Direito
Maria,709452,41,Odontologia
Maria,717326,41,Odontologia
Tiago,717822,41,Fisica
Rodrigo,724249,41,Medicina
Rodrigo,726135,41,Matematica
Julia,727874,41,Odontologia
Luisa,729187,41,Odontologia
Pedro,739315,41,Matematica
Jose,772172,41,Letras
Rodrigo,775967,41,Administracao
Marcos,776615,41,Matematica
Ana,804243,41,Computacao
Zeca,840129,41,Quimica
Flora,848999,41,Odontologia
Jose,856863,41,Quimica
Tiago,858642,41,Fisica
Ana,858944,41,Quimica
Zeca,866649,41,Engenharia
Joao,869469,41,Engenharia
Lara,878108,41,Direito
Flora,880402,41,Computacao
Pedro,885508,41,Letras
Flora,901594,41,Administracao
Luisa,924682,41,Letras
Tiago,930278,41,Medicina
Marcia,930879,41,Matematica
Pedro,930972,41,Matematica
Rodrigo,940670,41,Medicina
Lucia,944441,41,Matematica
Flora,945782,41,Quimica
Celia,950285,41,Administracao
Tiago,959768,41,Computacao
Ana,999828,41,Engenharia
Zeca,119604,42,Matematica
Lucia,127702,42,Engenharia
Lara,130096,42,Matematica
Flora,133685,42,Letras
Clara,136854,42,Matematica
Maria,137377,42,Letras
Lucia,140223,42,Fisica
Celia,141807,42,Computacao
Rodrigo,141938,42,Computacao
Lucia,142612,42,Medicina
Ana,155246,42,Fisica
Amanda,157830,42,Engenharia
Jose,159454,42,Engenharia
Julia,162042,42,Computacao
Marcos,166922,42,Computacao
Ana,172228,42,Quimica
Maria,175855,42,Letras
Joao,193770,42,Medicina
Pedro,205698,42,Letras
Lucia,206753,42,Matematica
Maria,213015,42,Medicina
Marcos,229309,42,Letras
Clara,230167,42,Matematica
Amanda,231434,42,Direito
Celia,238023,42,Administracao
Lucia,244027,42,Administracao
Luisa,244074,42,Medicina
Lucas,259205,42,Direito
Rodrigo,259272,42,Odontologia
Jose,262505,42,Fisica
Maria,263666,42,Administracao
Lucia,268039,42,Direito
Marcia,270682,42,Administracao
Tiago,272346,42,Computacao
Maria,274511,42,Medicina
Celia,276566,42,Direito
Luis,278836,42,Engenharia
Flora,280123,42,Administracao
Clara,291996,42,Medicina
Marcos,302071,42,Medicina
Lucas,309985,42,Medicina
Luis,326131,42,Medicina
Celia,354145,42,Fisica
Lara,375074,42,Computacao
Rodrigo,381467,42,Computacao
Luisa,389318,42,Odontologia
Tiago,395868,42,Fisica
Marcia,401834,42,Letras
Celia,405808,42,Quimica
Lucas,420144,42,Matematica
Lucia,429875,42,Fisica
Celia,431585,42,Direito
Lucas,468631,42,Matematica
Luisa,468983,42,Matematica
Pedro,475618,42,Matematica
Jose,476137,42,Engenharia
Amanda,485722,42,Quimica
Julia,502450,42,Matematica
Luisa,530135,42,Fisica
Luisa,550781,42,Engenharia
Luisa,552478,42,Odontologia
Lara,553250,42,Quimica
Joao,553580,42,Quimica
Luis,558486,42,Administracao
Celia,565034,42,Direito
Amanda,567647,42,Quimica
Maria,568334,42,Letras
Clara,569916,42,Matematica
Zeca,576348,42,Medicina
Lucas,579510,42,Administracao
Zeca,584622,42,Administracao
Clara,585308,42,Medicina
Lara,588748,42,Computacao
Ana,607619,42,Fisica
Amanda,618258,42,Quimica
Celia,619372,42,Quimica
Tiago,634921,42,Direito
Tiago,638671,42,Fisica
Amanda,645405,42,Letras
Clara,652652,42,Engenharia
Marcos,657958,42,Matematica
Joao,687441,42,Letras
Luis,710419,42,Matematica
Lara,720062,42,Medicina
Lucia,741045,42,Letras
Celia,751329,42,Letras
Zeca,763900,42,Medicina
Tiago,766064,42,Computacao
Marcos,775453,42,Medicina
Amanda,779981,42,Administracao
Julia,783713,42,Administracao
Maria,784454,42,Administracao
Zeca,798774,42,Fisica
Marcos,801183,42,Computacao
Tiago,801548,42,Fisica
Amanda,813810,42,Administracao
Maria,820358,42,Medicina
Amanda,821114,42,Quimica
Jose,829369,42,Fisica
Flora,836450,42,Odontologia
Celia,845444,42,Engenharia
Luisa,845818,42,Quimica
Maria,849005,42,Engenharia
Ana,854979,42,Administracao
Tiago,857987,42,Odontologia
Flora,876259,42,Administracao
Celia,892144,42,Quimica
Marcia,910171,42,Administracao
Jose,915611,42,Medicina
Celia,916856,42,Quimica
Pedro,923667,42,Administracao
Rodrigo,926045,42,Administracao
Tiago,929955,42,Odontologia
Maria,933021,42,Odontologia
Marcia,938948,42,Odontologia
Maria,954652,42,Matematica
Lucas,958913,42,Quimica
Celia,962552,42,Quimica
Jose,972397,42,Quimica
Celia,102469,43,Fisica
Luis,104169,43,Letras
Tiago,121773,43,Engenharia
Marcia,124260,43,Computacao
Marcia,124884,43,Direito
Marcia,125345,43,Engenharia
Marcos,134325,43,Administracao
Lara,136011,43,Engenharia
Ana,148393,43,Matematica
Amanda,152908,43,Quimica
Julia,154926,43,Engenharia
Lucia,163164,43,Quimica
Clara,163459,43,Matematica
Flora,163507,43,Quimica
Zeca,192073,43,Medicina
Pedro,231982,43,Letras
Marcos,235039,43,Letras
Zeca,241891,43,Engenharia
Julia,243838,43,Quimica
Clara,247122,43,Direito
Luisa,252090,43,Direito
Celia,252788,43,Odontologia
Ana,262174,43,Administracao
Marcos,271891,43,Direito
Maria,281970,43,Computacao
Lucia,319457,43,Matematica
Rodrigo,329743,43,Administracao
Lucia,334021,43,Administracao
Lara,341242,43,Matematica
Marcos,341345,43,Matematica
Celia,351749,43,Computacao
Tiago,352975,43,Fisica
Celia,359555,43,Direito
Zeca,365336,43,Medicina
Julia,378434,43,Matematica
Julia,379176,43,Engenharia
Lucia,384306,43,Computacao
Marcia,384615,43,Fisica
Lucas,386966,43,Engenharia
Marcia,396806,43,Administracao
Lucas,398447,43,Fisica
Zeca,400223,43,Medicina
Pedro,407178,43,Direito
Amanda,420522,43,Letras
Maria,424032,43,Computacao
Zeca,424999,43,Computacao
Flora,443104,43,Letras
Zeca,445652,43,Medicina
Julia,461355,43,Direito
Lara,463975,43,Computacao
Luis,467612,43,Quimica
Julia,473104,43,Fisica
Zeca,474580,43,Matematica
Lucia,491713,43,Odontologia
Jose,500238,43,Letras
Lara,508817,43,Letras
Julia,513639,43,Letras
Zeca,522573,43,Fisica
Tiago,540618,43,Matematica
Lucia,557401,43,Fisica
Jose,565736,43,Letras
Amanda,587050,43,Medicina
Rodrigo,588419,43,Quimica
Joao,590253,43,Odontologia
Luis,591412,43,Letras
Lara,603060,43,Matematica
Jose,605325,43,Fisica
Luis,617423,43,Administracao
Joao,618325,43,Matematica
Marcia,619070,43,Engenharia
Lara,627860,43,Administracao
Luisa,637301,43,Odontologia
Pedro,640523,43,Letras
Lucas,645620,43,Administracao
Amanda,651352,43,Administracao
Maria,670352,43,Computacao
Lucas,681686,43,Medicina
Flora,690756,43,Administracao
Julia,704425,43,Direito
Ana,708317,43,Medicina
Flora,711707,43,Fisica
Lucas,712134,43,Computacao
Marcia,713236,43,Quimica
Tiago,733496,43,Fisica
Zeca,736502,43,Administracao
Flora,748822,43,Engenharia
Flora,768828,43,Administracao
Luisa,781548,43,Computacao
Lucia,791797,43,Direito
Jose,801850,43,Administracao
Luis,807277,43,Medicina
Marcia,819974,43,Matematica
Julia,820271,43,Medicina
Jose,826294,43,Letras
Luisa,830709,43,Fisica
Celia,851614,43,Fisica
Maria,872661,43,Engenharia
Luis,877636,43,Quimica
Maria,883942,43,Quimica
Jose,892385,43,Computacao
Tiago,906298,43,Odontologia
Luis,909683,43,Quimica
Lucas,910419,43,Engenharia
Lara,911810,43,Computacao
Celia,915731,43,Letras
Clara,916933,43,Administracao
Celia,931028,43,Engenharia
Tiago,942992,43,Medicina
Rodrigo,952684,43,Computacao
Lara,954270,43,Direito
Marcia,971639,43,Matematica
Ana,974553,43,Medicina
Amanda,981515,43,Administracao
Tiago,995922,43,Odontologia
Pedro,100258,44,Engenharia
Maria,117327,44,Engenharia
Jose,132652,44,Engenharia
Jose,134164,44,Letras
Zeca,135735,44,Letras
Marcos,142552,44,Administracao
Amanda,145690,44,Direito
Ana,147040,44,Odontologia
Celia,148435,44,Letras
Luisa,152182,44,Administracao
Celia,170153,44,Administracao
Marcos,172931,44,Medicina
Amanda,181537,44,Engenharia
Maria,182863,44,Computacao
Clara,192151,44,Letras
Luisa,196078,44,Odontologia
Luisa,197816,44,Fisica
Ana,201481,44,Computacao
Clara,217997,44,Medicina
Luis,222088,44,Fisica
Tiago,223069,44,Direito
Zeca,223517,44,Fisica
Clara,237810,44,Engenharia
Pedro,240034,44,Engenharia
Rodrigo,258843,44,Administracao
Lucia,272286,44,Quimica
Pedro,277208,44,Direito
Clara,279029,44,Letras
Marcia,281016,44,Medicina
Marcia,283120,44,Medicina
Julia,293301,44,Fisica
Maria,305548,44,Engenharia
Rodrigo,310869,44,Letras
Lucia,318429,44,Medicina
Joao,318447,44,Direito
Julia,328058,44,Fisica
Marcos,331292,44,Computacao
Marcos,331589,44,Medicina
Julia,333513,44,Administracao
Julia,337435,44,Direito
Lara,364629,44,Fisica
Rodrigo,372230,44,Computacao
Tiago,375712,44,Matematica
Amanda,381927,44,Computacao
Amanda,395081,44,Computacao
Tiago,395442,44,Direito
Lucas,395581,44,Quimica
Amanda,397521,44,Administracao
Marcia,402800,44,Engenharia
Lucia,407153,44,Quimica
Zeca,407499,44,Direito
Marcos,408793,44,Letras
Amanda,409840,44,Odontologia
Flora,416215,44,Matematica
Clara,417966,44,Medicina
Tiago,422382,44,Letras
Ana,427274,44,Quimica
Celia,438255,44,Odontologia
Joao,441145,44,Matematica
Lara,443127,44,Engenharia
Clara,455191,44,Fisica
Marcos,465773,44,Medicina
Rodrigo,466882,44,Administracao
Joao,487284,44,Computacao
Celia,515587,44,Engenharia
Celia,519976,44,Odontologia
Zeca,520123,44,Engenharia
Marcos,546699,44,Medicina
Flora,548281,44,Letras
Marcos,551235,44,Direito
Joao,567121,44,Odontologia
Jose,578970,44,Fisica
Luisa,586283,44,Odontologia
Lucas,588315,44,Odontologia
Flora,588983,44,Direito
Lucas,595113,44,Medicina
Marcos,600210,44,Odontologia
Rodrigo,609009,44,Odontologia
Tiago,611136,44,Odontologia
Julia,624430,44,Letras
Lucas,624869,44,Computacao
Julia,626321,44,Direito
Lara,627797,44,Direito
Marcos,632347,44,Odontologia
Jose,634910,44,Administracao
Zeca,649315,44,Quimica
Lara,653948,44,Matematica
Maria,669190,44,Administracao
Tiago,672324,44,Matematica
Lucia,673487,44,Administracao
Lara,675216,44,Matematica
Jose,678284,44,Odontologia
Lara,691958,44,Quimica
Luisa,697148,44,Odontologia
Luis,711469,44,Matematica
Celia,724180,44,Computacao
Amanda,735148,44,Engenharia
Lucia,757468,44,Administracao
Pedro,767232,44,Letras
Ana,770090,44,Odontologia
Celia,774816,44,Administracao
Lucas,777528,44,Fisica
Zeca,779336,44,Matematica
Lucia,783845,44,Letras
Lara,786208,44,Matematica
Ana,793405,44,Quimica
Luisa,795848,44,Quimica
Joao,798472,44,Medicina
Joao,809836,44,Matematica
Marcos,812403,44,Computacao
Luisa,822708,44,Medicina
Clara,823843,44,Letras
Marcia,856576,44,Fisica
Maria,857062,44,Letras
Luisa,862473,44,Engenharia
Celia,870212,44,Fisica
Maria,876859,44,Quimica
Ana,877034,44,Letras
Julia,878460,44,Fisica
Lara,884286,44,Matematica
Luisa,884942,44,Engenharia
Clara,888467,44,Engenharia
Amanda,889849,44,Direito
Jose,890755,44,Quimica
Flora,891481,44,Quimica
Luis,897460,44,Letras
Marcos,909438,44,Odontologia
Joao,918136,44,Medicina
Lucia,966725,44,Odontologia
Zeca,967098,44,Letras
Maria,981089,44,Quimica
Marcia,986988,44,Medicina
Luisa,990064,44,Fisica
Rodrigo,115154,45,Matematica
Lucia,116427,45,Direito
Joao,129696,45,Matematica
Marcos,133305,45,Matematica
Luisa,137632,45,Computacao
Amanda,148195,45,Quimica
Jose,163732,45,Medicina
Celia,177486,45,Engenharia
Pedro,178841,45,Administracao
Luisa,182926,45,Odontologia
Tiago,187017,45,Computacao
Tiago,187639,45,Administracao
Clara,194229,45,Letras
Celia,199867,45,Matematica
Lucas,244797,45,Odontologia
Rodrigo,247780,45,Computacao
Joao,271484,45,Computacao
Luis,276275,45,Odontologia
Marcos,282899,45,Engenharia
Ana,287923,45,Engenharia
Celia,301702,45,Fisica
Clara,319677,45,Fisica
Tiago,344845,45,Letras
Marcia,352364,45,Administracao
Amanda,376512,45,Computacao
Tiago,377764,45,Quimica
Lucia,386447,45,Quimica
Lucas,388765,45,Odontologia
Zeca,395997,45,Odontologia
Lucas,401301,45,Quimica
Maria,401875,45,Direito
Marcos,408341,45,Odontologia
Julia,409903,45,Fisica
Joao,412441,45,Medicina
Amanda,417437,45,Medicina
Ana,422033,45,Quimica
Amanda,422977,45,Matematica
Tiago,428464,45,Fisica
Jose,438774,45,Administracao
Lucia,439035,45,Letras
Amanda,439839,45,Direito
Luisa,442308,45,Letras
Julia,443156,45,Computacao
Flora,449325,45,Matematica
Lucia,449917,45,Administracao
Marcia,453818,45,Letras
Flora,456153,45,Quimica
Lucas,456921,45,Quimica
Celia,459925,45,Fisica
Luis,460080,45,Medicina
Joao,466293,45,Matematica
Maria,478967,45,Direito
Julia,496349,45,Computacao
Clara,496748,45,Computacao
Jose,501177,45,Matematica
Rodrigo,506039,45,Quimica
Luisa,508022,45,Administracao
Marcia,518256,45,Administracao
Maria,519876,45,Matematica
Celia,529006,45,Quimica
Lara,539548,45,Letras
Maria,557817,45,Medicina
Jose,558201,45,Fisica
Clara,561158,45,Administracao
Luisa,570944,45,Matematica
Amanda,579376,45,Direito
Ana,580988,45,Engenharia
Lucas,595927,45,Fisica
Lara,608173,45,Fisica
Lucia,610260,45,Medicina
Tiago,639161,45,Direito
Lucas,655950,45,Direito
Amanda,663596,45,Engenharia
Luisa,665201,45,Engenharia
Clara,685919,45,Administracao
Julia,690291,45,Medicina
Ana,698327,45,Quimica
Celia,778293,45,Administracao
Rodrigo,782176,45,Engenharia
Jose,782929,45,Matematica
Pedro,801005,45,Fisica
Maria,806056,45,Quimica
Zeca,819880,45,Letras
Rodrigo,829963,45,Administracao
Luis,832446,45,Fisica
Flora,835400,45,Letras
Lucas,836115,45,Fisica
Clara,836924,45,Odontologia
Pedro,837902,45,Administracao
Luis,852772,45,Matematica
Lucas,858124,45,Engenharia
Zeca,861097,45,Direito
Marcos,881614,45,Administracao
Ana,886070,45,Quimica
Flora,892799,45,Computacao
Flora,894983,45,Matematica
Rodrigo,901571,45,Quimica
Joao,909109,45,Medicina
Marcos,913842,45,Letras
Luisa,925350,45,Matematica
Ana,936454,45,Direito
Maria,948296,45,Direito
Jose,955378,45,Odontologia
Julia,971430,45,Letras
Julia,971959,45,Quimica
Zeca,972423,45,Direito
Rodrigo,975857,45,Direito
Zeca,999535,45,Fisica
Lara,108381,46,Administracao
Ana,112123,46,Direito
Julia,132510,46,Matematica
Celia,150765,46,Medicina
Marcos,151053,46,Fisica
Julia,154654,46,Computacao
Marcia,159508,46,Engenharia
Celia,162434,46,Odontologia
Ana,162887,46,Administracao
Jose,164028,46,Fisica
Lara,195828,46,Matematica
Amanda,199341,46,Medicina
Luis,202901,46,Administracao
Joao,210792,46,Fisica
Lara,214749,46,Letras
